idAddresses,Country,City,Street,Appartment
747,CZ,Kazan,Pine 117,9582
748,FR,Los Angeles,Hill 171,8069
749,US,Hamburg,Sunset 59,776
750,PL,Barcelona,Hill 53,7250
751,FR,Los Angeles,Park 45,5923
752,CZ,Novosibirsk,Park 12,2897
753,SE,Novosibirsk,Central 38,3385
754,PL,Moscow,Central 176,981
755,DE,Hamburg,Park 138,1945
756,SE,Samara,Cedar 200,628
757,DE,Paris,Hill 61,4428
758,PL,Hamburg,Oak 7,5383
759,ES,Chicago,Pine 2,8209
760,SE,Saint Petersburg,Central 103,7250
761,ES,Novosibirsk,Hill 29,403
762,DE,Rome,Green 82,3666
763,DE,Madrid,Hill 174,6643
764,PL,Hamburg,Central 121,966
765,IT,Miami,Hill 87,7693
766,ES,Rome,Park 14,4758
767,FR,Perm,Cedar 164,9290
768,PL,Novosibirsk,Park 59,1894
769,ES,Hamburg,Sunset 46,3216
770,RU,Samara,Green 35,4744
771,CZ,New York,Main 157,9878
772,RU,Munich,Sunset 186,9271
773,US,Boston,Central 157,2242
774,ES,Paris,Cedar 25,8701
775,US,Paris,Green 138,8425
776,NL,New York,Green 175,1805
777,FR,Barcelona,Green 81,7146
778,SE,Moscow,Oak 105,4021
779,DE,Saint Petersburg,River 126,3907
780,SE,Perm,Sunset 185,5393
781,FR,Moscow,Green 68,3835
782,SE,Ufa,Green 3,2363
783,US,Los Angeles,Main 133,8602
784,FR,Berlin,Hill 200,7286
785,RU,Samara,Oak 74,3090
786,DE,Seattle,Cedar 91,617
787,RU,Barcelona,Central 117,152
788,NL,Paris,Green 10,7109
789,DE,Lyon,River 104,9989
790,IT,Kazan,Cedar 183,9020
791,NL,Barcelona,Park 109,5728
792,FR,Kazan,River 164,5236
793,CZ,Rome,Green 178,7286
794,US,New York,Park 173,3905
795,CZ,Milan,Pine 22,4260
796,RU,Saint Petersburg,Central 56,1521
797,RU,Ufa,Main 104,7615
798,CZ,Chicago,Green 63,8963
799,RU,Chicago,Cedar 111,5594
800,CZ,Paris,Oak 6,5374
801,SE,Paris,Park 6,9110
802,IT,Ufa,Pine 161,7732
803,IT,Kazan,Park 10,5826
804,CZ,Novosibirsk,Green 113,5808
805,DE,Kazan,Park 131,9353
806,PL,Lyon,Central 90,9744
807,DE,Novosibirsk,Cedar 73,7120
808,ES,Madrid,Central 195,2189
809,IT,Paris,Pine 150,8640
810,ES,Madrid,Cedar 78,4007
811,CZ,Chicago,Cedar 134,6146
812,SE,Lyon,River 50,7863
813,IT,Ufa,River 190,8833
814,ES,Phoenix,Green 85,6790
815,RU,Seattle,River 83,8108
816,US,Lyon,Green 188,301
817,RU,New York,Oak 144,7965
818,DE,Barcelona,Pine 9,5997
819,PL,Moscow,Hill 162,7717
820,US,Barcelona,Sunset 54,3654
821,CZ,Yekaterinburg,Green 2,5932
822,FR,Paris,Sunset 170,2463
823,CZ,Rome,Hill 11,2821
824,IT,Hamburg,Central 42,7136
825,CZ,Lyon,River 32,9551
826,PL,Samara,Hill 39,7466
827,CZ,Perm,Main 2,4314
828,CZ,Yekaterinburg,Hill 46,4043
829,PL,Berlin,Sunset 143,4288
830,PL,Rome,Pine 27,5168
831,IT,Los Angeles,Oak 66,3244
832,ES,Lyon,Hill 97,6009
833,SE,Saint Petersburg,River 176,2192
834,RU,Los Angeles,Main 186,8209
835,IT,Lyon,River 118,4907
836,IT,Rome,Cedar 83,3446
837,PL,Seattle,Oak 45,5827
838,CZ,Ufa,Sunset 80,4322
839,NL,Yekaterinburg,Cedar 19,9758
840,US,Yekaterinburg,Cedar 141,7385
841,CZ,Los Angeles,Park 5,5143
842,RU,Novosibirsk,Oak 193,3089
843,NL,Moscow,Oak 13,3338
844,SE,Samara,Green 196,4215
845,IT,Miami,Pine 102,8676
846,NL,Rome,Main 97,6833
847,US,Los Angeles,Green 150,4917
848,NL,Boston,Main 79,5252
849,SE,Kazan,Pine 123,1158
850,RU,Kazan,Pine 60,5880
851,NL,Barcelona,Cedar 21,4565
852,FR,Paris,River 16,7479
853,PL,Hamburg,Hill 94,5305
854,PL,Boston,Park 63,3966
855,CZ,Paris,River 50,3267
856,DE,Munich,River 174,223
857,US,Perm,Hill 40,1562
858,PL,Perm,Cedar 94,5524
859,CZ,Kazan,River 49,9739
860,ES,Seattle,River 180,4079
861,NL,Phoenix,Central 196,6075
862,ES,Saint Petersburg,Pine 158,8795
863,FR,Barcelona,Green 77,2806
864,SE,Madrid,Sunset 48,3124
865,RU,Barcelona,Cedar 190,4310
866,NL,Phoenix,Oak 14,5877
867,SE,Saint Petersburg,Cedar 126,5827
868,CZ,Ufa,Sunset 47,7176
869,CZ,Milan,Oak 112,9021
870,SE,Kazan,Park 151,800
871,ES,Saint Petersburg,Sunset 41,3065
872,IT,Seattle,Central 145,1224
873,ES,Barcelona,Sunset 2,320
874,NL,New York,Cedar 150,4353
875,NL,Berlin,Green 7,9197
876,PL,Ufa,River 166,162
877,NL,Miami,Oak 194,9373
878,CZ,Kazan,Cedar 63,1192
879,DE,Saint Petersburg,Pine 77,5217
880,FR,Samara,Oak 95,773
881,DE,Paris,Sunset 44,9423
882,RU,Hamburg,Park 53,5864
883,DE,Yekaterinburg,Pine 145,169
884,NL,Phoenix,Sunset 95,6850
885,RU,Miami,Hill 76,7791
886,DE,Boston,Green 54,8122
887,SE,Barcelona,Park 53,3575
888,US,Hamburg,Oak 62,3092
889,CZ,Rome,Pine 50,16
890,IT,Seattle,Oak 149,6886
891,FR,Saint Petersburg,Sunset 57,761
892,RU,New York,Main 59,15
893,FR,Yekaterinburg,Pine 23,9980
894,SE,New York,Central 125,2450
895,SE,Seattle,River 22,6735
896,ES,Milan,Park 50,2622
897,IT,Munich,Park 175,862
898,RU,Novosibirsk,River 71,1849
899,IT,Rome,Green 141,1484
900,RU,Lyon,Cedar 100,3237
901,US,Paris,Pine 22,4164
902,NL,Moscow,River 163,6204
903,NL,Milan,Pine 121,9541
904,CZ,Hamburg,Park 133,7589
905,NL,Yekaterinburg,Sunset 126,6984
906,PL,Paris,Main 134,4658
907,ES,Berlin,Cedar 102,365
908,NL,Perm,Main 174,9213
909,NL,Yekaterinburg,Oak 24,640
910,SE,Milan,Pine 200,9434
911,FR,Miami,Central 192,4852
912,CZ,Seattle,Cedar 191,6186
913,CZ,Madrid,Hill 143,1087
914,FR,Los Angeles,Green 110,4043
915,CZ,Houston,Cedar 14,769
916,ES,Paris,Sunset 181,7247
917,ES,Ufa,Oak 9,9815
918,DE,New York,Central 145,3807
919,DE,Perm,Hill 76,1618
920,DE,Samara,Main 4,6667
921,US,New York,Cedar 167,7826
922,NL,Milan,Park 158,8237
923,ES,Munich,Hill 189,1680
924,FR,Munich,Hill 199,9884
925,PL,Moscow,Green 69,8707
926,IT,Berlin,Hill 57,3990
927,DE,Rome,River 174,3086
928,ES,Lyon,Central 163,4034
929,CZ,Chicago,Oak 70,1727
930,CZ,Houston,Cedar 131,537
931,NL,Rome,River 200,2192
932,NL,Boston,Park 147,3891
933,FR,Chicago,Green 54,5212
934,FR,Hamburg,Green 70,7988
935,SE,Perm,Main 4,6017
936,CZ,New York,Hill 131,3820
937,US,Samara,Sunset 134,3510
938,PL,Saint Petersburg,Park 2,7312
939,DE,Novosibirsk,River 183,5806
940,DE,Hamburg,Hill 198,5417
941,ES,Boston,Hill 91,4300
942,SE,Berlin,River 183,4421
943,NL,Munich,Green 112,3701
944,SE,Chicago,Pine 167,7190
945,NL,Houston,Sunset 28,6421
946,IT,Saint Petersburg,River 144,4434
947,RU,Novosibirsk,Central 152,8086
948,IT,Munich,Hill 174,8197
949,DE,Hamburg,Green 164,7431
950,FR,Moscow,Sunset 172,5166
951,IT,Rome,Park 164,1572
952,US,Boston,Main 29,744
953,RU,Seattle,Central 38,9326
954,US,Boston,Central 167,9646
955,CZ,Boston,Cedar 180,8905
956,RU,Perm,Hill 10,506
957,CZ,Milan,Hill 72,4713
958,FR,Boston,Pine 38,664
959,PL,New York,Pine 19,8672
960,CZ,Milan,Main 74,7219
961,IT,Phoenix,Green 133,9057
962,US,Paris,Main 42,9216
963,FR,Phoenix,Central 57,4789
964,US,Los Angeles,Park 146,6704
965,NL,Hamburg,Pine 19,4451
966,IT,Phoenix,Green 27,6847
967,RU,Chicago,River 132,2858
968,PL,Moscow,River 194,8720
969,US,Lyon,Park 91,7222
970,NL,Madrid,Pine 197,7332
971,IT,Novosibirsk,Park 153,543
972,US,Phoenix,Green 152,2501
973,SE,Lyon,Sunset 108,8401
974,US,Munich,Oak 145,620
975,US,Munich,Oak 90,6623
976,SE,Saint Petersburg,Park 3,8752
977,FR,Novosibirsk,Pine 66,4702
978,DE,Rome,Park 108,3889
979,FR,Saint Petersburg,Sunset 106,7353
980,DE,Houston,Hill 45,1539
981,ES,Miami,Park 99,1298
982,IT,Lyon,Main 172,9679
983,DE,Moscow,Central 175,4431
984,SE,Samara,River 195,3084
985,FR,Samara,River 132,1021
986,PL,Milan,Green 21,7072
987,DE,Barcelona,Sunset 29,7512
988,US,Barcelona,Hill 36,691
989,ES,Samara,Sunset 79,9776
990,RU,Madrid,Hill 169,8271
991,SE,Milan,Cedar 2,5681
992,ES,Madrid,Central 190,8126
993,IT,Rome,Sunset 29,4126
994,NL,Chicago,Green 172,5645
995,NL,Perm,River 102,3622
996,PL,Paris,Oak 103,4279
997,NL,Hamburg,Sunset 32,2197
998,FR,Boston,Green 80,7965
999,SE,Paris,Sunset 178,1319
1000,NL,Barcelona,Cedar 97,8295
1001,ES,Perm,Central 95,3147
1002,PL,Rome,Central 162,1982
1003,IT,Miami,Sunset 17,7109
1004,RU,Milan,Central 19,5435
1005,IT,Chicago,Main 127,2993
1006,IT,Barcelona,Sunset 4,2280
1007,SE,Novosibirsk,Hill 2,3931
1008,RU,Rome,Central 3,1291
1009,CZ,Seattle,River 132,8327
1010,DE,Seattle,Pine 200,6106
1011,US,Miami,Main 170,2285
1012,SE,Moscow,Pine 40,2751
1013,CZ,Saint Petersburg,Main 72,4955
1014,DE,Moscow,Main 164,5461
1015,NL,Madrid,Sunset 77,6373
1016,RU,Boston,Park 184,5130
1017,ES,Kazan,Pine 116,251
1018,DE,Yekaterinburg,Green 182,7851
1019,IT,Munich,Park 131,5788
1020,RU,Yekaterinburg,Cedar 54,3803
1021,PL,Rome,Central 150,2601
1022,IT,Chicago,Hill 186,41
1023,CZ,Boston,Park 69,9952
1024,US,Rome,Sunset 135,3011
1025,ES,Samara,River 178,1642
1026,PL,Samara,Main 18,8121
1027,SE,Kazan,Oak 187,8077
1028,SE,Barcelona,Sunset 94,6166
1029,FR,Berlin,Central 61,3714
1030,NL,Barcelona,Green 42,3468
1031,ES,Seattle,Park 16,7905
1032,FR,Phoenix,Main 123,337
1033,RU,Chicago,Green 188,1948
1034,SE,Kazan,Green 113,182
1035,DE,Kazan,Green 185,965
1036,NL,Kazan,Hill 192,1131
1037,FR,Yekaterinburg,Pine 69,9268
1038,RU,Chicago,Central 87,2456
1039,NL,Hamburg,Sunset 3,4647
1040,DE,New York,River 54,4129
1041,IT,Perm,Cedar 96,5102
1042,FR,Paris,Pine 109,1884
1043,SE,Seattle,Park 122,2087
1044,DE,Saint Petersburg,Oak 47,1563
1045,IT,Berlin,Park 65,7877
1046,US,Moscow,Main 36,1971
1047,IT,Madrid,Pine 137,7453
1048,IT,New York,Sunset 94,3094
1049,IT,Novosibirsk,Sunset 131,6017
1050,RU,Los Angeles,Sunset 92,1391
1051,US,Munich,Park 188,4058
1052,IT,Seattle,Oak 53,7771
1053,RU,Houston,Hill 74,2974
1054,IT,Chicago,Central 131,9677
1055,DE,Moscow,Sunset 198,6475
1056,NL,Madrid,Sunset 180,3902
1057,US,Houston,Central 52,5624
1058,ES,Novosibirsk,Main 19,5272
1059,RU,Los Angeles,Green 27,5796
1060,SE,Kazan,Sunset 61,7736
1061,IT,New York,Pine 110,3868
1062,SE,Boston,Pine 96,4214
1063,IT,Munich,Pine 92,8304
1064,ES,Houston,Oak 122,6901
1065,DE,Houston,Main 164,8707
1066,NL,Barcelona,Pine 16,2922
1067,NL,Novosibirsk,Sunset 154,3776
1068,FR,Novosibirsk,Main 86,3535
1069,ES,Houston,Pine 139,7760
1070,PL,Yekaterinburg,Hill 159,9872
1071,US,Phoenix,Sunset 187,1063
1072,PL,Berlin,Main 153,4915
1073,NL,Phoenix,River 174,4225
1074,RU,Moscow,Hill 172,5560
1075,NL,Barcelona,Oak 146,3080
1076,CZ,Houston,Pine 6,8043
1077,IT,Hamburg,Green 100,9430
1078,IT,Chicago,Central 88,5545
1079,DE,New York,Main 157,8639
1080,FR,Saint Petersburg,Cedar 80,9711
1081,CZ,Houston,Hill 38,1668
1082,PL,Madrid,Sunset 66,7706
1083,NL,Barcelona,Hill 53,9609
1084,IT,Rome,Main 32,271
1085,FR,Samara,Main 138,1838
1086,NL,Chicago,Central 194,6130
1087,DE,Perm,Hill 200,2261
1088,US,Berlin,Sunset 123,2168
1089,US,Samara,Central 44,3430
1090,NL,Houston,Cedar 47,5497
1091,US,Paris,Sunset 151,2363
1092,CZ,Madrid,Oak 83,7435
1093,SE,Phoenix,Sunset 76,3119
1094,US,Paris,Park 57,6597
1095,US,Munich,Green 98,6850
1096,PL,Madrid,Main 78,7405
1097,NL,Yekaterinburg,Central 141,2052
1098,RU,Ufa,Hill 192,5694
1099,DE,Yekaterinburg,Central 56,4029
1100,FR,Seattle,Oak 42,5052
1101,IT,Saint Petersburg,Green 35,3336
1102,FR,Houston,Park 137,3347
1103,US,Houston,Cedar 177,1158
1104,SE,Kazan,Park 99,6676
1105,NL,Milan,Park 116,5988
1106,NL,Milan,Sunset 180,6879
1107,NL,Chicago,River 159,706
1108,DE,Barcelona,Green 69,5667
1109,ES,Houston,Cedar 110,3973
1110,DE,Samara,River 2,8070
1111,SE,Saint Petersburg,Sunset 95,6443
1112,PL,Houston,Pine 50,8819
1113,NL,Samara,River 74,9224
1114,PL,Perm,Cedar 89,6575
1115,SE,New York,Oak 162,121
1116,PL,Miami,Oak 60,9754
1117,SE,Ufa,Hill 59,5123
1118,ES,Yekaterinburg,Green 74,8590
1119,PL,Chicago,Hill 196,515
1120,FR,New York,Park 189,3400
1121,ES,New York,Hill 107,3235
1122,FR,Los Angeles,Central 139,7770
1123,US,Ufa,River 179,6894
1124,PL,Seattle,Oak 173,189
1125,SE,Kazan,River 116,8114
1126,RU,Los Angeles,Green 143,6357
1127,NL,Phoenix,Pine 6,3874
1128,FR,Houston,Cedar 83,6316
1129,PL,Los Angeles,Cedar 63,5592
1130,IT,Madrid,Pine 159,6982
1131,US,Chicago,Green 137,9400
1132,ES,Kazan,Cedar 179,4467
1133,CZ,Yekaterinburg,Central 33,7411
1134,CZ,Houston,Oak 52,7078
1135,PL,Chicago,Oak 147,2338
1136,CZ,Madrid,Central 8,3429
1137,CZ,New York,Hill 125,1990
1138,SE,Paris,Cedar 36,4851
1139,PL,Novosibirsk,Hill 55,2618
1140,RU,Miami,Pine 171,5372
1141,US,Samara,Park 18,9906
1142,IT,Perm,Central 58,1342
1143,FR,Yekaterinburg,Park 84,902
1144,CZ,Houston,Green 64,3675
1145,DE,Perm,Main 120,5289
1146,US,Munich,Green 149,6321
1147,SE,Phoenix,River 140,3649
1148,IT,Lyon,Oak 128,6199
1149,ES,Moscow,Pine 143,3636
1150,FR,Chicago,Cedar 85,3687
1151,FR,Miami,Sunset 196,3613
1152,PL,Paris,Central 176,5678
1153,PL,Moscow,Green 12,4890
1154,PL,New York,Main 119,2727
1155,CZ,Samara,Pine 170,3959
1156,ES,Houston,River 160,5210
1157,PL,Ufa,Cedar 86,8977
1158,FR,Phoenix,Sunset 98,6230
1159,FR,Ufa,Central 121,5272
1160,US,New York,Central 90,3480
1161,ES,Berlin,Sunset 162,5661
1162,FR,Saint Petersburg,Cedar 105,8607
1163,NL,Ufa,Main 179,9343
1164,CZ,Hamburg,Park 35,3049
1165,FR,Munich,Cedar 43,4824
1166,CZ,Lyon,Main 64,5347
1167,DE,New York,Oak 177,2444
1168,RU,Phoenix,Sunset 85,2089
1169,ES,Hamburg,Sunset 9,7942
1170,IT,Houston,Hill 83,9721
1171,DE,Milan,Cedar 183,6859
1172,ES,Yekaterinburg,River 73,6033
1173,NL,Samara,Pine 103,8284
1174,FR,Barcelona,Pine 69,8862
1175,NL,Munich,Park 87,4925
1176,ES,Los Angeles,Hill 41,86
1177,PL,Perm,River 73,5767
1178,RU,Seattle,Park 175,9845
1179,ES,Ufa,Green 57,9130
1180,FR,Madrid,Cedar 149,5068
1181,US,Phoenix,Sunset 163,8874
1182,US,Samara,Oak 57,5289
1183,IT,Los Angeles,Green 135,3353
1184,NL,Barcelona,Park 167,7485
1185,NL,Hamburg,River 154,6264
1186,SE,Boston,Cedar 22,3837
1187,RU,Madrid,Park 97,5968
1188,IT,Houston,Main 173,1664
1189,PL,Milan,Cedar 74,6559
1190,IT,Novosibirsk,Sunset 164,9124
1191,CZ,Perm,Park 85,5631
1192,CZ,Moscow,Hill 24,4350
1193,RU,Ufa,Park 106,4349
1194,FR,Seattle,Sunset 58,9039
1195,PL,New York,Cedar 184,9952
1196,FR,Saint Petersburg,Cedar 125,8182
1197,IT,Lyon,Sunset 90,4426
1198,IT,Paris,Sunset 162,1640
1199,RU,Boston,Green 66,4453
1200,SE,Barcelona,Green 40,7965
1201,US,Seattle,Green 175,7617
1202,ES,Novosibirsk,River 80,8538
1203,NL,Seattle,Hill 6,5904
1204,SE,Miami,Green 143,8574
1205,DE,Boston,Oak 49,5479
1206,NL,Houston,Oak 156,9301
1207,FR,Ufa,River 157,5620
1208,PL,Munich,Sunset 161,5292
1209,PL,Perm,Oak 55,2388
1210,US,Perm,Park 12,8814
1211,FR,Perm,Hill 71,3977
1212,ES,Ufa,Hill 113,7610
1213,US,Miami,Park 36,2329
1214,US,Miami,River 66,2518
1215,NL,Lyon,Hill 139,6883
1216,ES,New York,Sunset 196,8486
1217,ES,Saint Petersburg,Main 54,5595
1218,PL,Moscow,Main 21,4751
1219,FR,Milan,Central 31,6148
1220,CZ,Moscow,Cedar 84,458
1221,SE,Berlin,Green 172,9301
1222,NL,Houston,Central 47,4079
1223,RU,Milan,Green 169,4667
1224,DE,Rome,River 37,1232
1225,ES,Boston,Main 24,739
1226,NL,Houston,Park 165,8784
1227,RU,Houston,Oak 148,1517
1228,CZ,Seattle,Pine 86,6160
1229,RU,Ufa,Sunset 121,43
1230,ES,Ufa,Oak 198,7291
1231,ES,Munich,Green 104,3762
1232,NL,New York,Sunset 32,9220
1233,IT,Perm,Sunset 193,2711
1234,RU,Rome,Pine 70,4369
1235,ES,Rome,Main 33,6018
1236,PL,Yekaterinburg,Hill 47,4663
1237,NL,New York,Oak 171,3629
1238,NL,Paris,Green 77,1201
1239,FR,Kazan,Central 159,6253
1240,NL,Samara,Sunset 126,4306
1241,RU,Rome,Main 86,9388
1242,DE,Los Angeles,Central 20,8095
1243,US,Ufa,River 134,3718
1244,NL,Moscow,Sunset 154,3955
1245,DE,New York,River 108,6014
1246,NL,Hamburg,Hill 42,6450
1247,RU,Barcelona,River 156,9224
1248,DE,Yekaterinburg,Hill 19,4911
1249,DE,Moscow,Cedar 64,5723
1250,SE,Houston,Sunset 6,7025
1251,RU,Los Angeles,Green 176,8463
1252,PL,Houston,Cedar 189,1943
1253,PL,Moscow,Park 117,4662
1254,RU,Ufa,Cedar 28,4379
1255,US,Los Angeles,Main 146,2239
1256,CZ,Kazan,Cedar 168,266
1257,SE,Moscow,Sunset 135,5009
1258,US,Kazan,Main 35,2276
1259,PL,Berlin,Park 89,1020
1260,NL,Ufa,Main 175,2940
1261,PL,Lyon,Green 106,3188
1262,CZ,Berlin,Pine 19,8800
1263,NL,Munich,Park 35,9935
1264,SE,New York,Green 111,924
1265,CZ,Moscow,Green 42,2954
1266,US,Berlin,Park 11,1151
1267,CZ,Milan,Green 142,3185
1268,CZ,Saint Petersburg,Oak 45,8252
1269,US,Milan,Green 59,5882
1270,PL,Hamburg,Cedar 17,4261
1271,DE,Novosibirsk,Park 194,5333
1272,ES,Kazan,Sunset 66,3024
1273,US,Chicago,Cedar 53,8369
1274,PL,Phoenix,Sunset 166,3834
1275,RU,New York,Sunset 119,7689
1276,FR,Miami,River 141,1989
1277,US,Munich,Central 148,8596
1278,PL,Munich,Pine 136,7367
1279,CZ,Madrid,River 17,2989
1280,CZ,Milan,Sunset 18,6631
1281,NL,Novosibirsk,Main 22,7035
1282,PL,Munich,Central 9,6116
1283,PL,Miami,Oak 160,2659
1284,CZ,Paris,Green 31,6773
1285,IT,Houston,Pine 37,7914
1286,NL,Munich,Oak 156,1811
1287,DE,Phoenix,Sunset 117,9403
1288,SE,Hamburg,Green 144,628
1289,RU,Novosibirsk,Green 99,2290
1290,RU,Paris,Hill 168,8601
1291,PL,Los Angeles,Main 12,893
1292,RU,Houston,Cedar 108,6642
1293,DE,Perm,River 79,5065
1294,DE,Houston,Main 184,3087
1295,PL,Boston,Central 188,8949
1296,PL,New York,Green 52,5623
1297,US,Novosibirsk,River 66,9807
1298,SE,Lyon,Park 196,2653
1299,IT,Berlin,Central 15,6651
1300,PL,Houston,Hill 59,1380
1301,NL,Seattle,Cedar 146,1068
1302,IT,Milan,Pine 159,1747
1303,ES,Chicago,Main 3,7314
1304,IT,Madrid,Cedar 145,7379
1305,PL,Phoenix,Sunset 131,3928
1306,FR,Paris,Main 111,6087
1307,CZ,Samara,Central 50,711
1308,PL,Chicago,Park 22,8122
1309,CZ,Hamburg,Cedar 158,3320
1310,PL,Paris,Central 33,4288
1311,US,Samara,Oak 69,4337
1312,FR,Kazan,Main 95,7846
1313,CZ,Yekaterinburg,Cedar 182,3665
1314,ES,Novosibirsk,Cedar 109,518
1315,NL,Perm,Sunset 44,5161
1316,SE,Perm,Cedar 157,7660
1317,DE,New York,Oak 188,5690
1318,ES,Kazan,Main 194,2373
1319,CZ,Ufa,Central 117,1355
1320,RU,Hamburg,River 193,5930
1321,PL,Phoenix,Sunset 124,3710
1322,RU,Barcelona,Green 135,775
1323,IT,Munich,Green 142,547
1324,US,Ufa,Pine 112,3078
1325,CZ,Berlin,Cedar 9,5859
1326,PL,Lyon,Central 35,685
1327,US,Madrid,Central 141,2147
1328,NL,Novosibirsk,Main 164,6787
1329,RU,Boston,Hill 9,4257
1330,DE,Milan,River 146,2208
1331,NL,Miami,Green 39,354
1332,SE,Munich,Sunset 24,9288
1333,CZ,Yekaterinburg,Cedar 147,7729
1334,DE,Los Angeles,Oak 128,2091
1335,ES,Rome,Pine 171,6846
1336,RU,Seattle,Cedar 179,458
1337,PL,Milan,Central 172,8093
1338,ES,Kazan,Oak 123,9980
1339,FR,Barcelona,Main 83,2240
1340,US,Madrid,Park 158,8166
1341,DE,Lyon,Cedar 12,6951
1342,FR,Samara,River 110,2336
1343,FR,Hamburg,Cedar 125,9814
1344,FR,Munich,Green 79,3835
1345,CZ,Ufa,Cedar 82,8430
1346,SE,Munich,Pine 72,879
1347,US,Munich,Sunset 38,9452
1348,DE,Boston,Cedar 138,3619
1349,US,Barcelona,Main 20,5128
1350,ES,Madrid,Main 117,7723
1351,NL,Seattle,Pine 191,3231
1352,FR,Ufa,River 112,9765
1353,FR,Chicago,Cedar 36,1605
1354,PL,Munich,Sunset 151,6615
1355,PL,Munich,River 53,582
1356,CZ,Novosibirsk,Green 124,1265
1357,SE,Munich,Green 108,7368
1358,SE,Novosibirsk,River 45,6041
1359,PL,Milan,Oak 90,8509
1360,NL,Houston,Main 72,6313
1361,US,Kazan,Main 123,2547
1362,US,Saint Petersburg,Pine 78,6852
1363,PL,Madrid,Oak 200,552
1364,ES,Barcelona,Pine 129,1171
1365,CZ,New York,Park 111,9526
1366,SE,Milan,Main 133,2641
1367,CZ,Chicago,Main 78,5334
1368,NL,Novosibirsk,Main 87,8682
1369,FR,Boston,Sunset 80,5669
1370,FR,Los Angeles,Green 44,282
1371,NL,Houston,Green 139,111
1372,SE,Seattle,Cedar 72,1974
1373,FR,Yekaterinburg,Park 65,1547
1374,CZ,Boston,Hill 89,7563
1375,FR,Madrid,Oak 200,1815
1376,ES,Lyon,Main 136,8879
1377,FR,Seattle,Park 14,5852
1378,RU,Moscow,Pine 79,5082
1379,NL,Boston,Cedar 134,1623
1380,ES,Kazan,River 104,4802
1381,RU,Samara,Main 176,6092
1382,ES,Kazan,Cedar 1,2510
1383,FR,New York,Park 105,4039
1384,ES,Ufa,Park 22,7195
1385,CZ,Lyon,Green 40,9022
1386,CZ,Saint Petersburg,Green 83,8177
1387,RU,Novosibirsk,River 147,5805
1388,US,Barcelona,Sunset 106,2339
1389,SE,Lyon,Hill 35,8094
1390,US,Chicago,Cedar 60,3938
1391,IT,Los Angeles,Green 64,9882
1392,RU,Los Angeles,Pine 119,6988
1393,NL,New York,Central 36,5669
1394,US,Seattle,Main 95,4641
1395,PL,Lyon,Park 162,7484
1396,PL,Saint Petersburg,Sunset 183,482
1397,CZ,Seattle,Oak 140,8180
1398,ES,Rome,River 82,7485
1399,CZ,Milan,Oak 50,7779
1400,NL,Chicago,Central 68,6644
1401,ES,Los Angeles,Central 92,5297
1402,ES,Kazan,Cedar 178,2049
1403,DE,Hamburg,Hill 53,6900
1404,SE,Houston,Pine 47,124
1405,US,Saint Petersburg,Cedar 183,4428
1406,US,Ufa,Main 64,171
1407,FR,Seattle,Central 82,1260
1408,NL,Paris,Central 145,8112
1409,ES,Munich,Central 96,1444
1410,ES,Samara,Pine 105,8417
1411,SE,Saint Petersburg,Oak 121,7549
1412,RU,Hamburg,Central 55,1827
1413,PL,Kazan,Pine 86,9620
1414,RU,Chicago,Pine 30,1156
1415,ES,Paris,River 142,2437
1416,RU,Samara,Cedar 123,4217
1417,DE,Phoenix,Pine 117,3573
1418,PL,Novosibirsk,Central 141,9310
1419,NL,Barcelona,Park 95,39
1420,CZ,Samara,Cedar 61,6415
1421,FR,Yekaterinburg,Oak 12,7865
1422,CZ,Rome,Oak 153,2982
1423,US,Yekaterinburg,Oak 51,8250
1424,NL,Saint Petersburg,Park 9,9720
1425,SE,Ufa,Hill 167,5105
1426,ES,Houston,Main 15,2038
1427,NL,Berlin,Main 134,2948
1428,SE,Moscow,Hill 61,9153
1429,CZ,Madrid,Hill 2,3130
1430,US,Perm,Green 98,2700
1431,NL,Boston,Cedar 197,7087
1432,US,New York,Pine 139,3526
1433,RU,Madrid,Cedar 47,2946
1434,US,Ufa,Main 1,8141
1435,ES,Phoenix,Hill 58,65
1436,PL,Los Angeles,Park 108,3963
1437,ES,Houston,Central 11,9059
1438,CZ,Berlin,Cedar 130,7873
1439,ES,New York,Main 31,6780
1440,ES,Paris,Central 75,7376
1441,SE,Los Angeles,Green 166,7872
1442,NL,Rome,Main 175,6783
1443,NL,Boston,River 9,4958
1444,SE,Hamburg,Green 50,8167
1445,ES,Novosibirsk,Hill 132,5242
1446,RU,Madrid,Central 183,9421
1447,IT,Barcelona,Park 42,6863
1448,US,Barcelona,Park 157,5868
1449,RU,Rome,Sunset 162,7350
1450,SE,Novosibirsk,Main 115,6125
1451,IT,Hamburg,River 72,7631
1452,NL,Novosibirsk,Hill 54,4024
1453,SE,Milan,Sunset 98,7182
1454,PL,Miami,Sunset 68,1289
1455,IT,Yekaterinburg,Cedar 36,6377
1456,ES,Berlin,Park 110,6601
1457,IT,Lyon,Central 125,1972
1458,DE,Phoenix,Hill 148,484
1459,US,Hamburg,Sunset 73,2660
1460,IT,Munich,Park 172,4859
1461,US,Milan,Sunset 124,8952
1462,DE,New York,Park 10,1766
1463,DE,Berlin,Hill 70,7560
1464,RU,Chicago,Central 199,6682
1465,IT,Paris,Central 126,2039
1466,DE,Paris,Green 5,249
1467,FR,Houston,Pine 88,4068
